Feature	Gain	Cover	Frequency
cmobile_app_trx	0.00260144433728322	0.00160227595358449	0.00385871178391214
ccuenta_debitos_automaticos	0.00251679736068404	0.00856176286083867	0.00602128651995081
ccajas_otras	0.00239026309724627	0.0116598995331633	0.0012721027859051
mdescubierto_preacordado	0.0021133983067714	0.00529571802149205	0.00169613704787347
Master_mconsumospesos	0.00202637274002876	0.00329979315651264	0.00466437688165204
Visa_fultimo_cierre	0.00178954293467748	0.00272432518638582	0.00305304668617224
Master_fultimo_cierre	0.00177269710881772	0.00246537373142372	0.00301064325997541
Master_mconsumototal	0.00174782489553875	0.00295556032141928	0.0033498706695501
ccajas_consultas	0.00157038323378516	0.00502085444076859	0.00101768222872408
mplazo_fijo_dolares	0.00151712850687459	0.0109207702307432	0.00156892676928296
mtarjeta_master_consumo	0.00145250271632812	0.00277968837467577	0.00271381927659755
ctarjeta_master	0.00137758144559053	0.000800058905218224	0.00114489250731459
Visa_Finiciomora	0.0013383837822526	0.00260588968583133	0.000805665097739897
ccaja_seguridad	0.00121145699848954	0.00581665364985671	0.00114489250731459
ctarjeta_master_trx	0.00107271311121915	0.00258925989387415	0.00237459186702286
Visa_status	0.00102937231947107	0.00335355124191299	0.000890471950133571
Master_cconsumos	0.001008809925523	0.00219206895254497	0.00267141585040071
cseguro_accidentes_personales	0.00100358906203536	0.00638985801334435	0.0017385404740703
Visa_msaldodolares	0.000968805439762472	0.00168884090157137	0.00144171649069245
Master_mconsumosdolares	0.000909473855229041	0.00233953520824699	0.0017385404740703
mcheques_emitidos	0.000775330997145008	0.00327368451175387	0.000339227409574694
cinversion1	0.00077443074291943	0.00865965098658202	0.00101768222872408
Master_msaldodolares	0.000767737115606961	0.000658238804712803	0.000466437688165204
matm_other	0.000759441143653276	0.00318725846690167	0.00224738158843235
tpaquete9	0.000700512051308805	0.00424139950052748	0.000932875376330407
ccajas_trx	0.000685345855285898	0.00120544770377363	0.000551244540558877
Master_mpagado	0.000675643947875528	0.00412232092990504	0.00118729593351143
mttarjeta_master_debitos_automaticos	0.000667871037452062	0.00206714101658446	0.00122969935970826
tpaquete7	0.000644187790931334	0.00364437839400324	0.000551244540558877
Visa_delinquency	0.000588365007509765	0.00139456174935637	0.000890471950133571
tmobile_app	0.000563400316299952	0.00547994473455836	0.000805665097739897
Visa_cadelantosefectivo	0.000547299324113183	0.000779833065441061	0.000593647966755714
ctarjeta_visa	0.000524499198738276	0.000469983900740849	0.000593647966755714
cplazo_fijo	0.000512983325184251	0.00258381437653875	0.000636051392952551
minversion2	0.000412705726778494	0.00399579818017601	0.000678454819149387
mtarjeta_visa_descuentos	0.000375659011360491	0.00327369222859469	0.00106008565492092
Master_madelantodolares	0.000368031874329408	0.000285265882142619	0.000551244540558877
catm_trx_other	0.000351046695923422	0.00191530960126119	0.00114489250731459
internet	0.000345180878166426	0.00209542581045317	0.00050884111436204
Visa_madelantodolares	0.000337345206052342	0.000501141931673162	0.000805665097739897
active_quarter	0.000309254332388962	0.000112439515240921	0.00038163083577153
ctarjeta_master_debitos_automaticos	0.000248308696840362	0.00129874430923182	0.000424034261968367
ccajas_extracciones	0.000238456636659433	0.00175608802471704	0.000424034261968367
mcaja_ahorro_adicional	0.000202812432823521	0.00137121316132924	0.00025442055718102
cseguro_vivienda	0.000199986435036572	0.000448222409641421	0.000296823983377857
Master_madelantopesos	0.000183381923860901	0.000276440388530074	0.000720858245346224
ccheques_emitidos	0.000181071820632604	0.00122853391921304	0.00012721027859051
ctarjeta_visa_descuentos	0.000136253158870446	0.000831425290852553	0.000424034261968367
Master_mpagosdolares	0.000134093487412039	0.000167877299658755	0.00050884111436204
tpaquete1	0.000130609502328536	0.00306693234034741	0.000339227409574694
Master_delinquency	0.000130344551641929	0.000211289673805923	0.00038163083577153
minversion1_pesos	8.3963695469485e-05	0.000688926108355377	8.48068523936734e-05
ccheques_depositados	8.31659285553841e-05	0.00198838808378303	0.000212017130984184
mforex_sell	7.97739594429961e-05	0.000691776194896532	0.000212017130984184
cseguro_auto	6.41026015340835e-05	0.00152393715790682	0.000169613704787347
cinversion2	3.97373433131273e-05	0.000448397324699903	8.48068523936734e-05
ccajeros_propios_descuentos	3.68274157105397e-05	0.000755782244899731	8.48068523936734e-05
cforex	3.48958183736524e-05	0.000166686333892911	0.000212017130984184
cseguro_vida	1.70934137646741e-05	0.000167486313057441	0.00012721027859051
cforex_sell	7.35411252925224e-06	3.32004214681225e-05	4.24034261968367e-05
Master_cadelantosefectivo	4.08646657390872e-06	7.39787806169679e-06	4.24034261968367e-05
mcajeros_propios_descuentos	9.90135259850205e-07	0.000113098018990502	4.24034261968367e-05
